"";"GSM671653.CEL";"GSM671654.CEL";"GSM671655.CEL";"GSM671656.CEL";"GSM671657.CEL";"GSM671658.CEL";"GSM671659.CEL";"GSM671660.CEL"
"10595033";10,6972238238865;9,68264053093305;9,81440033679865;11,0933705205617;5,6058135881225;5,37441774514693;5,59244140763922;5,52902835533339
"10595211";7,76920464867259;8,77624006091969;8,42168655610056;8,95595240269495;11,9805693842611;11,8738011422864;11,8725913607726;11,8282260183727
"10595496";9,68851647745604;10,8420829137554;10,9321720558366;10,2937333485908;6,72719330274599;7,24456139138142;6,95863732672116;6,97266153189341
"10597323";8,66834270047199;8,92052055417827;9,20799792700499;9,15502720102058;5,81918371403434;5,71376079125942;5,68791164612079;5,84425500934033
"10598359";11,5510708331581;10,4641438086051;9,94566782810397;10,0799305915931;6,64626674477177;6,63516009357353;6,12963460124455;7,32646763221447
"10598493";11,3976351171972;10,7122616367236;10,6169022273512;10,24951229592;7,513155683364;7,33376773325374;7,54583739963841;7,5291295399945
"10599187";10,1521845385585;8,99072755309903;9,02228414526392;9,50958896570808;5,61211577120891;5,32477156514817;5,93522113806238;5,81302479161271
"10600707";5,86484523565158;11,4821256144952;11,3203815764104;11,158333653869;5,16521389016705;5,07680504001436;5,03446116925762;5,29359106942167
"10601385";5,7125717977999;5,54819514386208;5,30645964420024;4,87545725680859;8,38270102309916;8,34571517115384;8,33377501330036;8,45620898130501
"10601701";9,00514723774269;9,85456619935664;9,85785717077495;9,61406487362428;6,61528744121114;6,39738584348445;6,5936372627037;6,48196442911168
"10601903";10,1382142483252;9,63194119173282;9,95356349714618;9,95685551009595;6,26931537806734;6,6816060080794;6,54400139261342;6,6265648156732
"10601942";7,69497602436944;6,45314488130485;6,43853850995217;8,37101856393441;10,5276695269375;10,3370586082161;10,7070131939832;10,4602170165618
"10602896";6,27343507007306;6,01563810463941;6,44706215263538;6,61055910873168;10,1484421073895;9,92340275110101;10,2643790681259;10,1129611133914
"10603066";7,83032714772205;10,1698496999622;10,2546162580601;8,88660019804077;5,07732236093163;5,20333769562584;5,77649414829314;5,64169853848512
"10603843";10,0211237697074;8,98631102344138;8,82729792311711;9,36042659234211;6,01247286931339;6,16561139421104;6,10771242053231;6,00414256698499
"10604175";10,323026204291;9,26442584483975;9,55954615105806;9,69490438741609;6,23077246295405;6,24181902001035;6,90476778960565;7,13084097194547
"10606789";8,669970202166;7,88089944495501;8,48266395488652;8,65992692206075;4,56240022812546;5,32837345992245;4,39035099467124;4,99399060918799
"10606835";11,907919033539;11,3310914288152;11,415687216409;11,8024324923528;5,8447354637054;6,24542707030006;6,1348718593687;6,9143335607618
"10606868";11,3867933108493;10,4307634764553;10,8557833719888;11,1599244268849;4,68646366631046;5,38091720050953;4,66427858438241;4,07314358070707
